detector_name,detector_label,detector_category,detector_lane,detector_field,detector_abandoned,r_node_name,r_node_n_type,r_node_transition,r_node_label,r_node_lon,r_node_lat,r_node_lanes,r_node_shift,r_node_s_limit,r_node_station_id,r_node_attach_side,corridor_route,corridor_dir,date
3987,TH10/HansonEX,X,0,24,f,rnd_85763,Exit,Leg,Hanson Blvd,-93.31865,45.18317,1,5,55,,right,T.H.10,EB,2020-03-24
3988,TH10/HansonE1,,1,28,f,rnd_85765,Station,None,Hanson Blvd,-93.31747,45.18268,2,5,65,S948,right,T.H.10,EB,2020-03-24
3989,TH10/HansonE2,,2,26.1,f,rnd_85765,Station,None,Hanson Blvd,-93.31747,45.18268,2,5,65,S948,right,T.H.10,EB,2020-03-24
3990,TH10/HansonEP,P,0,24,f,rnd_85767,Entrance,Leg,Hanson Blvd,-93.31255,45.18049,1,6,55,,right,T.H.10,EB,2020-03-24
4920,TH10/HansonEG,G,0,22,f,rnd_85767,Entrance,Leg,Hanson Blvd,-93.31255,45.18049,1,6,55,,right,T.H.10,EB,2020-03-24
4405,TH10/HansonEQ1,Q,1,22,f,rnd_85767,Entrance,Leg,Hanson Blvd,-93.31255,45.18049,1,6,55,,right,T.H.10,EB,2020-03-24
4409,TH10/HansonEQ2-ABND,Q,2,22,t,rnd_85767,Entrance,Leg,Hanson Blvd,-93.31255,45.18049,1,6,55,,right,T.H.10,EB,2020-03-24
6821,TH10/EHansonE1,,1,29,f,rnd_85769,Station,None,E of Hanson Blvd,-93.30732,45.17811,3,6,65,S949,right,T.H.10,EB,2020-03-24
3991,TH10/EHansonE2,,2,29,f,rnd_85769,Station,None,E of Hanson Blvd,-93.30732,45.17811,3,6,65,S949,right,T.H.10,EB,2020-03-24
3992,TH10/EHansonE3,,3,25,f,rnd_85769,Station,None,E of Hanson Blvd,-93.30732,45.17811,3,6,65,S949,right,T.H.10,EB,2020-03-24
3993,TH10/CrkMdwE1,,1,27.4,f,rnd_85771,Station,None,Creek Meadow Dr (Coon Creek),-93.29909,45.1728,3,6,65,S950,right,T.H.10,EB,2020-03-24
3994,TH10/CrkMdwE2,,2,28,f,rnd_85771,Station,None,Creek Meadow Dr (Coon Creek),-93.29909,45.1728,3,6,65,S950,right,T.H.10,EB,2020-03-24
6822,TH10/CrkMdwE3,,3,26,f,rnd_85771,Station,None,Creek Meadow Dr (Coon Creek),-93.29909,45.1728,3,6,65,S950,right,T.H.10,EB,2020-03-24
6282,TH10/CrkMdwE1,,1,22,f,rnd_95379,Station,None,Creek Meadow Dr (Coon Creek),-93.29909,45.1728,3,6,65,,right,T.H.10,EB,2020-03-24
6283,TH10/CrkMdwE2,,2,22,f,rnd_95379,Station,None,Creek Meadow Dr (Coon Creek),-93.29909,45.1728,3,6,65,,right,T.H.10,EB,2020-03-24
4048,TH10/ECrkMdwEV1,V,1,24,f,rnd_89661,Station,None,E of Creek Meadow Dr (Coon Creek),-93.29891,45.17267,3,6,65,S1138,right,T.H.10,EB,2020-03-24
4049,TH10/ECrkMdwEV2,V,2,24,f,rnd_89661,Station,None,E of Creek Meadow Dr (Coon Creek),-93.29891,45.17267,3,6,65,S1138,right,T.H.10,EB,2020-03-24
6823,TH10/ECrkMdwEV3,V,3,26,f,rnd_89661,Station,None,E of Creek Meadow Dr (Coon Creek),-93.29891,45.17267,3,6,65,S1138,right,T.H.10,EB,2020-03-24
6284,TH10/ECrkMdwEV1,V,1,20,f,rnd_95373,Station,None,E of Creek Meadow Dr (Coon Creek),-93.29891,45.17267,3,6,65,,right,T.H.10,EB,2020-03-24
6285,TH10/ECrkMdwEV2,V,2,20,f,rnd_95373,Station,None,E of Creek Meadow Dr (Coon Creek),-93.29891,45.17267,3,6,65,,right,T.H.10,EB,2020-03-24
3995,TH10/WEgretBE1,,1,29,f,rnd_85773,Station,None,W of Egret Blvd,-93.29281,45.16858,3,6,65,S951,right,T.H.10,EB,2020-03-24
3996,TH10/WEgretBE2,,2,29.5,f,rnd_85773,Station,None,W of Egret Blvd,-93.29281,45.16858,3,6,65,S951,right,T.H.10,EB,2020-03-24
6824,TH10/WEgretBE3,,3,28,f,rnd_85773,Station,None,W of Egret Blvd,-93.29281,45.16858,3,6,65,S951,right,T.H.10,EB,2020-03-24
3997,TH10/EgretBEA1,A,1,22.7,f,rnd_85777,Station,None,Egret Blvd,-93.28499,45.16251,4,3,65,S952,left,T.H.10,EB,2020-03-24
3998,TH10/EgretBEA2,A,2,22.05,f,rnd_85777,Station,None,Egret Blvd,-93.28499,45.16251,4,3,65,S952,left,T.H.10,EB,2020-03-24
3999,TH10/EgretBE3,,3,28,f,rnd_85777,Station,None,Egret Blvd,-93.28499,45.16251,4,3,65,S952,left,T.H.10,EB,2020-03-24
4000,TH10/EgretBE4,,4,24,f,rnd_85777,Station,None,Egret Blvd,-93.28499,45.16251,4,3,65,S952,left,T.H.10,EB,2020-03-24
4002,TH10/FoleyBE1,,1,29,f,rnd_85781,Station,None,Foley Blvd,-93.27402,45.15142,2,5,65,S953,right,T.H.10,EB,2020-03-24
4003,TH10/FoleyBE2,,2,23,f,rnd_85781,Station,None,Foley Blvd,-93.27402,45.15142,2,5,65,S953,right,T.H.10,EB,2020-03-24
4004,TH10/FoleyBEB,B,0,24,f,rnd_85783,Entrance,Leg,Foley Blvd,-93.27127,45.14815,1,5,55,,right,T.H.10,EB,2020-03-24
4005,TH10/FoleyBEP,P,0,24,f,rnd_85783,Entrance,Leg,Foley Blvd,-93.27127,45.14815,1,5,55,,right,T.H.10,EB,2020-03-24
4921,TH10/FoleyBEG,G,0,22,f,rnd_85783,Entrance,Leg,Foley Blvd,-93.27127,45.14815,1,5,55,,right,T.H.10,EB,2020-03-24
4006,TH10/TH47EA1,A,1,24,f,rnd_85787,Station,None,T.H.47,-93.26854,45.14491,2,5,65,S954,right,T.H.10,EB,2020-03-24
4007,TH10/TH47E2,,2,28,f,rnd_85787,Station,None,T.H.47,-93.26854,45.14491,2,5,65,S954,right,T.H.10,EB,2020-03-24
4008,TH10/TH47E3,,3,26,f,rnd_85787,Station,None,T.H.47,-93.26854,45.14491,2,5,65,S954,right,T.H.10,EB,2020-03-24
4009,TH10/UniverE1,,1,31,f,rnd_85789,Station,None,University Ave,-93.26166,45.1421,2,5,65,S955,right,T.H.10,EB,2020-03-24
4010,TH10/UniverE2,,2,21.3,f,rnd_85789,Station,None,University Ave,-93.26166,45.1421,2,5,65,S955,right,T.H.10,EB,2020-03-24
4011,TH10/UniverEB,B,0,24,f,rnd_85793,Entrance,Leg,University Ave,-93.25825,45.14127,1,7,55,,right,T.H.10,EB,2020-03-24
4012,TH10/UniverEP,P,0,24,f,rnd_85793,Entrance,Leg,University Ave,-93.25825,45.14127,1,7,55,,right,T.H.10,EB,2020-03-24
4932,TH10/UniverEG,G,0,22,f,rnd_85793,Entrance,Leg,University Ave,-93.25825,45.14127,1,7,55,,right,T.H.10,EB,2020-03-24
4013,TH10/PolkStEA1,A,1,24.96,f,rnd_85797,Station,None,Polk St,-93.2487,45.13884,4,7,65,S956,right,T.H.10,EB,2020-03-24
4014,TH10/PolkStE2,,2,25,f,rnd_85797,Station,None,Polk St,-93.2487,45.13884,4,7,65,S956,right,T.H.10,EB,2020-03-24
4015,TH10/PolkStE3,,3,27.3,f,rnd_85797,Station,None,Polk St,-93.2487,45.13884,4,7,65,S956,right,T.H.10,EB,2020-03-24
4016,TH10/PolkStE4,,4,24.66,f,rnd_85797,Station,None,Polk St,-93.2487,45.13884,4,7,65,S956,right,T.H.10,EB,2020-03-24
4017,TH10/TH65EX,X,0,24,f,rnd_85799,Exit,Leg,T.H.65,-93.24237,45.13629,1,6,55,,right,T.H.10,EB,2020-03-24
4018,TH10/WTH65EA1,A,1,24,f,rnd_85801,Station,None,W of T.H.65,-93.23907,45.13486,3,6,65,S957,right,T.H.10,EB,2020-03-24
4019,TH10/WTH65E2,,2,27,f,rnd_85801,Station,None,W of T.H.65,-93.23907,45.13486,3,6,65,S957,right,T.H.10,EB,2020-03-24
4020,TH10/WTH65E3,,3,28.7,f,rnd_85801,Station,None,W of T.H.65,-93.23907,45.13486,3,6,65,S957,right,T.H.10,EB,2020-03-24
4021,TH10/WTH65E4,,4,25.8,f,rnd_85801,Station,None,W of T.H.65,-93.23907,45.13486,3,6,65,S957,right,T.H.10,EB,2020-03-24
4022,TH10/SBTH65EP,P,0,24,f,rnd_85803,Entrance,Loop,T.H.65 SB,-93.23568,45.13391,1,7,55,,right,T.H.10,EB,2020-03-24
4023,TH10/SBTH65EB,B,0,24,f,rnd_85803,Entrance,Loop,T.H.65 SB,-93.23568,45.13391,1,7,55,,right,T.H.10,EB,2020-03-24
4024,TH10/SBTH65EM,M,0,24,f,rnd_85803,Entrance,Loop,T.H.65 SB,-93.23568,45.13391,1,7,55,,right,T.H.10,EB,2020-03-24
4406,TH10/SBTH65EQ,Q,0,22,f,rnd_85803,Entrance,Loop,T.H.65 SB,-93.23568,45.13391,1,7,55,,right,T.H.10,EB,2020-03-24
4933,TH10/SBTH65EG,G,0,22,f,rnd_85803,Entrance,Loop,T.H.65 SB,-93.23568,45.13391,1,7,55,,right,T.H.10,EB,2020-03-24
4025,TH10/ETH65E1,,1,22,f,rnd_85807,Station,None,E of T.H.65,-93.23212,45.13295,4,7,65,S958,right,T.H.10,EB,2020-03-24
4026,TH10/ETH65E2,,2,24.7,f,rnd_85807,Station,None,E of T.H.65,-93.23212,45.13295,4,7,65,S958,right,T.H.10,EB,2020-03-24
4027,TH10/ETH65E3,,3,20,f,rnd_85807,Station,None,E of T.H.65,-93.23212,45.13295,4,7,65,S958,right,T.H.10,EB,2020-03-24
4028,TH10/ETH65E4,,4,16,f,rnd_85807,Station,None,E of T.H.65,-93.23212,45.13295,4,7,65,S958,right,T.H.10,EB,2020-03-24
4029,TH10/NBTH65EB,B,0,24,f,rnd_85809,Entrance,Leg,T.H.65 NB,-93.22891,45.13217,1,7,55,,right,T.H.10,EB,2020-03-24
4030,TH10/NBTH65EP,P,0,24,f,rnd_85809,Entrance,Leg,T.H.65 NB,-93.22891,45.13217,1,7,55,,right,T.H.10,EB,2020-03-24
4031,TH10/NBTH65EM,M,0,20,f,rnd_85809,Entrance,Leg,T.H.65 NB,-93.22891,45.13217,1,7,55,,right,T.H.10,EB,2020-03-24
4407,TH10/NBTH65EQ,Q,0,22,f,rnd_85809,Entrance,Leg,T.H.65 NB,-93.22891,45.13217,1,7,55,,right,T.H.10,EB,2020-03-24
4934,TH10/NBTH65EG,G,0,22,f,rnd_85809,Entrance,Leg,T.H.65 NB,-93.22891,45.13217,1,7,55,,right,T.H.10,EB,2020-03-24
4032,TH10/AirprtEA1,A,1,25.92,f,rnd_85813,Station,None,Airport Rd,-93.22376,45.1305,4,7,65,S959,right,T.H.10,EB,2020-03-24
4033,TH10/AirprtE2,,2,26,f,rnd_85813,Station,None,Airport Rd,-93.22376,45.1305,4,7,65,S959,right,T.H.10,EB,2020-03-24
4034,TH10/AirprtE3,,3,28.2,f,rnd_85813,Station,None,Airport Rd,-93.22376,45.1305,4,7,65,S959,right,T.H.10,EB,2020-03-24
4035,TH10/AirprtE4,,4,25.9,f,rnd_85813,Station,None,Airport Rd,-93.22376,45.1305,4,7,65,S959,right,T.H.10,EB,2020-03-24
4036,TH10/AirprtEX,X,0,24,f,rnd_85815,Exit,Leg,Airport Rd,-93.22201,45.12973,1,6,55,,right,T.H.10,EB,2020-03-24
4037,TH10/CRJEA1,A,1,25.94,f,rnd_85817,Station,None,Co Rd J,-93.21454,45.12557,3,6,65,S960,right,T.H.10,EB,2020-03-24
4038,TH10/CRJE2,,2,28,f,rnd_85817,Station,None,Co Rd J,-93.21454,45.12557,3,6,65,S960,right,T.H.10,EB,2020-03-24
4039,TH10/CRJE3,,3,26.04,f,rnd_85817,Station,None,Co Rd J,-93.21454,45.12557,3,6,65,S960,right,T.H.10,EB,2020-03-24
4040,TH10/AirprtEP,P,0,24,f,rnd_85819,Entrance,Leg,Airport Rd,-93.21362,45.12501,1,6,55,,right,T.H.10,EB,2020-03-24
4041,TH10/AirprtEB,B,0,24,f,rnd_85819,Entrance,Leg,Airport Rd,-93.21362,45.12501,1,6,55,,right,T.H.10,EB,2020-03-24
4042,TH10/AirprtEM,M,0,24,f,rnd_85819,Entrance,Leg,Airport Rd,-93.21362,45.12501,1,6,55,,right,T.H.10,EB,2020-03-24
4935,TH10/AirprtEG,G,0,22,f,rnd_85819,Entrance,Leg,Airport Rd,-93.21362,45.12501,1,6,55,,right,T.H.10,EB,2020-03-24
4043,TH10/ECRJE1,,1,25,f,rnd_85823,Station,None,E of Co Rd J,-93.20814,45.12126,3,6,65,S961,right,T.H.10,EB,2020-03-24
4044,TH10/ECRJE2,,2,28.5,f,rnd_85823,Station,None,E of Co Rd J,-93.20814,45.12126,3,6,65,S961,right,T.H.10,EB,2020-03-24
4045,TH10/ECRJE3,,3,26.8,f,rnd_85823,Station,None,E of Co Rd J,-93.20814,45.12126,3,6,65,S961,right,T.H.10,EB,2020-03-24
4046,TH10/W35WE1,,1,28.4,f,rnd_85825,Station,None,W of I-35W,-93.20045,45.11733,2,5,65,S962,right,T.H.10,EB,2020-03-24
4047,TH10/W35WE2,,2,27,f,rnd_85825,Station,None,W of I-35W,-93.20045,45.11733,2,5,65,S962,right,T.H.10,EB,2020-03-24
T3532,TH10/NBW35WE1,,1,22,f,rnd_9040,Station,None,W of I-35W NB,-93.19997,45.11723,2,5,65,,right,T.H.10,EB,2020-03-24
T3531,TH10/35WE1,,1,22,f,rnd_9039,Station,None,I-35W,-93.19138,45.11584,2,5,65,,right,T.H.10,EB,2020-03-24
2774,TH10/SB35WE1,,1,22,f,rnd_89219,Exit,Common,I-35W SB,-93.18897,45.11463,2,5,65,S963,right,T.H.10,EB,2020-03-24
2775,TH10/SB35WE2,,2,18,f,rnd_89219,Exit,Common,I-35W SB,-93.18897,45.11463,2,5,65,S963,right,T.H.10,EB,2020-03-24
8141,TH10/SB35WE1,,1,22,f,rnd_9034,Station,None,I-35W SB,-93.18858,45.09206,2,5,55,,right,T.H.10,EB,2020-03-24
8142,TH10/SB35WE2,,2,22,f,rnd_9034,Station,None,I-35W SB,-93.18858,45.09206,2,5,55,,right,T.H.10,EB,2020-03-24
7315,TH10/NCR96E1,,1,22,f,rnd_1518,Station,None,N of Co Rd 96,-93.18292,45.08473,2,5,55,S1823,right,T.H.10,EB,2020-03-24
7316,TH10/NCR96E2,,2,22,f,rnd_1518,Station,None,N of Co Rd 96,-93.18292,45.08473,2,5,55,S1823,right,T.H.10,EB,2020-03-24
7114,TH10/CR96EX1,X,1,22,f,rnd_1516,Exit,None,Co Rd 96,-93.17827,45.08066,1,5,55,,right,T.H.10,EB,2020-03-24
7112,TH10/CR96E1,,1,24,f,rnd_1315,Station,None,Co Rd 96,-93.17681,45.07942,2,5,55,S1824,right,T.H.10,EB,2020-03-24
7113,TH10/CR96E2,,2,24,f,rnd_1315,Station,None,Co Rd 96,-93.17681,45.07942,2,5,55,S1824,right,T.H.10,EB,2020-03-24
7317,TH10/SCR96E1,,1,22,f,rnd_1531,Station,None,S of Co Rd 96,-93.16978,45.07333,2,5,55,S1825,right,T.H.10,EB,2020-03-24
7318,TH10/SCR96E2,,2,22,f,rnd_1531,Station,None,S of Co Rd 96,-93.16978,45.07333,2,5,55,S1825,right,T.H.10,EB,2020-03-24
7527,TH10/TH51EX1,X,1,22,f,rnd_1774,Exit,None,T.H.51,-93.16049,45.0627,2,4,55,,right,T.H.10,EB,2020-03-24
7528,TH10/TH51EX2,X,2,22,f,rnd_1774,Exit,None,T.H.51,-93.16049,45.0627,2,4,55,,right,T.H.10,EB,2020-03-24
7526,TH10/EB694EM,M,0,22,f,rnd_1775,Exit,Common,I-694 EB,-93.15866,45.0618,1,3,55,,left,T.H.10,EB,2020-03-24
4378,TH10/LexngtWM,M,0,22,f,rnd_1779,Entrance,None,Lexington Ave,-93.15138,45.06077,1,7,55,,right,T.H.10,WB,2020-03-24
7759,TH10/LexngtWQ,Q,0,22,f,rnd_1779,Entrance,None,Lexington Ave,-93.15138,45.06077,1,7,55,,right,T.H.10,WB,2020-03-24
7760,TH10/LexngtWQ1,Q,1,22,f,rnd_1779,Entrance,None,Lexington Ave,-93.15138,45.06077,1,7,55,,right,T.H.10,WB,2020-03-24
7761,TH10/LexngtWQ2,Q,2,22,f,rnd_1779,Entrance,None,Lexington Ave,-93.15138,45.06077,1,7,55,,right,T.H.10,WB,2020-03-24
7524,TH10/TH51WM,M,0,22,f,rnd_1781,Entrance,Loop,T.H.51,-93.1577,45.06319,1,8,55,,right,T.H.10,WB,2020-03-24
7520,TH10/WTH51WA1,A,1,18.5,f,rnd_1782,Station,None,W of T.H.51,-93.16064,45.06441,3,7,55,S1949,right,T.H.10,WB,2020-03-24
7521,TH10/WTH51W2,,2,22,f,rnd_1782,Station,None,W of T.H.51,-93.16064,45.06441,3,7,55,S1949,right,T.H.10,WB,2020-03-24
7522,TH10/WTH51W3,,3,22,f,rnd_1782,Station,None,W of T.H.51,-93.16064,45.06441,3,7,55,S1949,right,T.H.10,WB,2020-03-24
7523,TH10/WTH51W4,,4,10.5,f,rnd_1782,Station,None,W of T.H.51,-93.16064,45.06441,3,7,55,S1949,right,T.H.10,WB,2020-03-24
7311,TH10/SCR96W1,,1,22,f,rnd_1785,Station,None,S of Co Rd 96,-93.16964,45.07344,2,6,55,S1820,right,T.H.10,WB,2020-03-24
7312,TH10/SCR96W2,,2,22,f,rnd_1785,Station,None,S of Co Rd 96,-93.16964,45.07344,2,6,55,S1820,right,T.H.10,WB,2020-03-24
7116,TH10/CR96W1,,1,25,f,rnd_1406,Station,None,Co Rd 96,-93.17622,45.0792,2,6,55,,right,T.H.10,WB,2020-03-24
7117,TH10/CR96W2,,2,23,f,rnd_1406,Station,None,Co Rd 96,-93.17622,45.0792,2,6,55,,right,T.H.10,WB,2020-03-24
7115,TH10/CR96WM,M,0,22,f,rnd_1497,Entrance,None,Co Rd 96,-93.17702,45.07987,1,6,55,,right,T.H.10,WB,2020-03-24
7313,TH10/NCR96W1,,1,22,f,rnd_1517,Station,None,N of Co Rd 96,-93.18275,45.0849,2,6,55,S1822,right,T.H.10,WB,2020-03-24
7314,TH10/NCR96W2,,2,22,f,rnd_1517,Station,None,N of Co Rd 96,-93.18275,45.0849,2,6,55,S1822,right,T.H.10,WB,2020-03-24
8110,TH10/CR10W1,,1,22,f,rnd_9031,Station,None,Co Rd 10,-93.18729,45.09161,2,6,55,,right,T.H.10,WB,2020-03-24
8111,TH10/CR10W2,,2,22,f,rnd_9031,Station,None,Co Rd 10,-93.18729,45.09161,2,6,55,,right,T.H.10,WB,2020-03-24
8116,TH10/NBE35WW1,,1,22,f,rnd_9030,Station,None,E of I-35W NB,-93.18726,45.1127,2,5,65,,right,T.H.10,WB,2020-03-24
8117,TH10/NBE35WW2,,2,22,f,rnd_9030,Station,None,E of I-35W NB,-93.18726,45.1127,2,5,65,,right,T.H.10,WB,2020-03-24
T3530,TH10/35WW1,,1,22,f,rnd_8922,Station,None,I-35W,-93.19086,45.11611,2,5,65,,right,T.H.10,WB,2020-03-24
T3533,TH10/SBW35WW1,,1,22,f,rnd_9041,Station,None,W of I-35W SB,-93.19996,45.11745,2,5,65,,right,T.H.10,WB,2020-03-24
8153,TH10/W35WW,,0,22,f,rnd_89223,Station,None,W of I-35W,-93.20032,45.11755,2,5,65,S970,right,T.H.10,WB,2020-03-24
4073,TH10/W35WW1,,1,29.4,f,rnd_89223,Station,None,W of I-35W,-93.20032,45.11755,2,5,65,S970,right,T.H.10,WB,2020-03-24
4074,TH10/W35WW2,,2,25,f,rnd_89223,Station,None,W of I-35W,-93.20032,45.11755,2,5,65,S970,right,T.H.10,WB,2020-03-24
8154,TH10/ECRJW,,0,22,f,rnd_86525,Station,None,E of Co Rd J,-93.20791,45.12142,3,6,65,S971,right,T.H.10,WB,2020-03-24
4075,TH10/ECRJW1,,1,30,f,rnd_86525,Station,None,E of Co Rd J,-93.20791,45.12142,3,6,65,S971,right,T.H.10,WB,2020-03-24
4076,TH10/ECRJW2,,2,24.5,f,rnd_86525,Station,None,E of Co Rd J,-93.20791,45.12142,3,6,65,S971,right,T.H.10,WB,2020-03-24
4077,TH10/AirprtWX,X,0,24,f,rnd_86527,Exit,Leg,Airport Rd,-93.21316,45.12507,1,6,55,,right,T.H.10,WB,2020-03-24
4078,TH10/CRJW1,,1,25,f,rnd_86529,Station,None,Co Rd J,-93.21434,45.12577,3,6,65,S972,right,T.H.10,WB,2020-03-24
4079,TH10/CRJW2,,2,28.8,f,rnd_86529,Station,None,Co Rd J,-93.21434,45.12577,3,6,65,S972,right,T.H.10,WB,2020-03-24
4080,TH10/CRJW3,,3,27.12,f,rnd_86529,Station,None,Co Rd J,-93.21434,45.12577,3,6,65,S972,right,T.H.10,WB,2020-03-24
4081,TH10/AirprtWP,P,0,24,f,rnd_86531,Entrance,Loop,Airport Rd,-93.21903,45.12844,1,6,55,,right,T.H.10,WB,2020-03-24
4082,TH10/AirprtWB,B,0,24,f,rnd_86531,Entrance,Loop,Airport Rd,-93.21903,45.12844,1,6,55,,right,T.H.10,WB,2020-03-24
4083,TH10/AirprtWM,M,0,24,f,rnd_86531,Entrance,Loop,Airport Rd,-93.21903,45.12844,1,6,55,,right,T.H.10,WB,2020-03-24
4936,TH10/AirprtWG,G,0,22,f,rnd_86531,Entrance,Loop,Airport Rd,-93.21903,45.12844,1,6,55,,right,T.H.10,WB,2020-03-24
4084,TH10/AirprtW1,,1,28,f,rnd_86535,Station,None,Airport Rd,-93.22359,45.13068,3,6,65,S973,right,T.H.10,WB,2020-03-24
4085,TH10/AirprtW2,,2,29,f,rnd_86535,Station,None,Airport Rd,-93.22359,45.13068,3,6,65,S973,right,T.H.10,WB,2020-03-24
4086,TH10/AirprtW3,,3,26.48,f,rnd_86535,Station,None,Airport Rd,-93.22359,45.13068,3,6,65,S973,right,T.H.10,WB,2020-03-24
4087,TH10/TH65WX,X,0,24,f,rnd_86537,Exit,Leg,T.H.65,-93.23062,45.13283,1,6,55,,right,T.H.10,WB,2020-03-24
4088,TH10/ETH65W1,,1,11,f,rnd_86539,Station,None,E of T.H.65,-93.23199,45.13317,3,6,65,S974,right,T.H.10,WB,2020-03-24
4089,TH10/ETH65W2,,2,29,f,rnd_86539,Station,None,E of T.H.65,-93.23199,45.13317,3,6,65,S974,right,T.H.10,WB,2020-03-24
4090,TH10/ETH65W3,,3,25.5,f,rnd_86539,Station,None,E of T.H.65,-93.23199,45.13317,3,6,65,S974,right,T.H.10,WB,2020-03-24
4093,TH10/WTH65W1,,1,27,f,rnd_86541,Station,None,W of T.H.65,-93.23894,45.13506,3,6,65,S975,right,T.H.10,WB,2020-03-24
4094,TH10/WTH65W2,,2,27.5,f,rnd_86541,Station,None,W of T.H.65,-93.23894,45.13506,3,6,65,S975,right,T.H.10,WB,2020-03-24
4095,TH10/WTH65W3,,3,24.99,f,rnd_86541,Station,None,W of T.H.65,-93.23894,45.13506,3,6,65,S975,right,T.H.10,WB,2020-03-24
4091,TH10/NBTH65WP,P,0,24,f,rnd_86545,Entrance,Leg,T.H.65 NB,-93.24169,45.13617,1,6,55,,right,T.H.10,WB,2020-03-24
4937,TH10/NBTH65WG,G,0,22,f,rnd_86545,Entrance,Leg,T.H.65 NB,-93.24169,45.13617,1,6,55,,right,T.H.10,WB,2020-03-24
4410,TH10/NBTH65WQ1,Q,1,22,f,rnd_86545,Entrance,Leg,T.H.65 NB,-93.24169,45.13617,1,6,55,,right,T.H.10,WB,2020-03-24
4092,TH10/SBTH65WP,P,0,24,f,rnd_86547,Entrance,Leg,T.H.65 SB,-93.24171,45.13618,1,7,55,,right,T.H.10,WB,2020-03-24
4938,TH10/SBTH65WG,G,0,22,f,rnd_86547,Entrance,Leg,T.H.65 SB,-93.24171,45.13618,1,7,55,,right,T.H.10,WB,2020-03-24
4411,TH10/SBTH65WQ1,Q,1,22,f,rnd_86547,Entrance,Leg,T.H.65 SB,-93.24171,45.13618,1,7,55,,right,T.H.10,WB,2020-03-24
4096,TH10/PolkStWA1,A,1,26.28,f,rnd_86543,Station,None,Polk St,-93.24865,45.13897,4,7,65,S976,right,T.H.10,WB,2020-03-24
4097,TH10/PolkStWA2,A,2,24.99,f,rnd_86543,Station,None,Polk St,-93.24865,45.13897,4,7,65,S976,right,T.H.10,WB,2020-03-24
4098,TH10/PolkStW3,,3,28,f,rnd_86543,Station,None,Polk St,-93.24865,45.13897,4,7,65,S976,right,T.H.10,WB,2020-03-24
4099,TH10/PolkStW4,,4,25.1,f,rnd_86543,Station,None,Polk St,-93.24865,45.13897,4,7,65,S976,right,T.H.10,WB,2020-03-24
4100,TH10/UniverW1,,1,26.3,f,rnd_86551,Station,None,University Ave,-93.26164,45.14221,2,5,65,S977,right,T.H.10,WB,2020-03-24
4101,TH10/UniverW2,,2,24,f,rnd_86551,Station,None,University Ave,-93.26164,45.14221,2,5,65,S977,right,T.H.10,WB,2020-03-24
4106,TH10/TH47W1,,1,27,f,rnd_86555,Station,None,T.H.47,-93.26835,45.14498,2,5,65,S978,right,T.H.10,WB,2020-03-24
4107,TH10/TH47W2,,2,23.35,f,rnd_86555,Station,None,T.H.47,-93.26835,45.14498,2,5,65,S978,right,T.H.10,WB,2020-03-24
4105,TH10/FoleyBWX,X,0,24,f,rnd_86553,Exit,Leg,Foley Blvd,-93.26848,45.14514,1,5,55,,right,T.H.10,WB,2020-03-24
4108,TH10/FoleyBWA1,A,1,25.45,f,rnd_86559,Station,None,Foley Blvd,-93.27714,45.15487,3,6,65,S979,right,T.H.10,WB,2020-03-24
4109,TH10/FoleyBW2,,2,27.25,f,rnd_86559,Station,None,Foley Blvd,-93.27714,45.15487,3,6,65,S979,right,T.H.10,WB,2020-03-24
4110,TH10/FoleyBW3,,3,23.81,f,rnd_86559,Station,None,Foley Blvd,-93.27714,45.15487,3,6,65,S979,right,T.H.10,WB,2020-03-24
4111,TH10/FoleyBWB,B,0,24,f,rnd_86561,Entrance,Leg,Foley Blvd,-93.27832,45.15607,1,6,55,,right,T.H.10,WB,2020-03-24
4112,TH10/FoleyBWP,P,0,24,f,rnd_86561,Entrance,Leg,Foley Blvd,-93.27832,45.15607,1,6,55,,right,T.H.10,WB,2020-03-24
4939,TH10/FoleyBWG,G,0,22,f,rnd_86561,Entrance,Leg,Foley Blvd,-93.27832,45.15607,1,6,55,,right,T.H.10,WB,2020-03-24
4412,TH10/FoleyBWQ1,Q,1,22,f,rnd_86561,Entrance,Leg,Foley Blvd,-93.27832,45.15607,1,6,55,,right,T.H.10,WB,2020-03-24
4113,TH10/EgretBWA1,A,1,24,f,rnd_86565,Station,None,Egret Blvd,-93.28471,45.16263,3,6,65,S980,right,T.H.10,WB,2020-03-24
4114,TH10/EgretBW2,,2,27.98,f,rnd_86565,Station,None,Egret Blvd,-93.28471,45.16263,3,6,65,S980,right,T.H.10,WB,2020-03-24
4115,TH10/EgretBW3,,3,24.83,f,rnd_86565,Station,None,Egret Blvd,-93.28471,45.16263,3,6,65,S980,right,T.H.10,WB,2020-03-24
4116,TH10/WEgretBW1,,1,28,f,rnd_86567,Station,None,W of Egret Blvd,-93.29255,45.16871,3,6,65,S981,right,T.H.10,WB,2020-03-24
4117,TH10/WEgretBW2,,2,29,f,rnd_86567,Station,None,W of Egret Blvd,-93.29255,45.16871,3,6,65,S981,right,T.H.10,WB,2020-03-24
6825,TH10/WEgretBW3,,3,27,f,rnd_86567,Station,None,W of Egret Blvd,-93.29255,45.16871,3,6,65,S981,right,T.H.10,WB,2020-03-24
